listing_id,name,trade,region,website,email,status,reviews,rating
3625,TreeGuyz NZ Ltd,arborists,Whangārei,http://www.treeguyz.co.nz/,treeguyz@outlook.com,sent,6,5.0
4476,Stumpies Services Ltd,arborists,Whanganui,http://schema.org/Place,,no_email,5,5.0
3900,JM TREEWORK,arborists,Queenstown,http://www.jmtreework.co.nz/,info@jmwurx.co.nz,sent,5,4.8
4379,Advanced Tree Solutions,arborists,Gisborne,https://advanced-treesolutions.com/,,no_email,4,5.0
3144,East Coast Stump Grinders,arborists,Napier,,,no_website,4,5.0
4475,Tree Truck Ltd,arborists,Whanganui,,,no_website,4,5.0
3770,arbprocare,arborists,Nelson,,,no_website,4,5.0
4230,Down to Earth Tree Services,arborists,Upper Hutt,,,no_website,3,5.0
4017,AWL Tree Services (2013) Limited,arborists,Invercargill,,,no_website,3,5.0
4380,Jim's Trees Gisborne,arborists,Gisborne,,,no_website,1,5.0
4132,AA Tree Services,arborists,Lower Hutt,,,no_website,1,5.0
4612,Palmworks,arborists,Nelson,,,no_website,205,5.0
4615,Trees by Russ,arborists,Nelson,,,no_website,46,5.0
2568,Sun Softwash Hamilton (SSW),pest-controllers,Hamilton,,,no_website,79,5.0
4138,Pestproof Pest Control,pest-controllers,Lower Hutt,,,no_website,43,5.0
3907,clean2restore - Spider spraying & Window cleaning,pest-controllers,Queenstown,,,no_website,12,5.0
2220,Pestproof Pest Control Incorporating Antman,pest-controllers,Wellington,,,no_website,28,5.0
2221,Total Pest Control,pest-controllers,Wellington,,,no_website,53,5.0
3501,Positive pest Control Rotorua New Zealand,pest-controllers,Rotorua,,,no_website,10,5.0
2222,Exit Pest Control,pest-controllers,Wellington,,,no_website,47,5.0
2223,Combat Pest Control NZ,pest-controllers,Wellington,,,no_website,448,5.0
4022,Affordable pest solutions LTD,pest-controllers,Invercargill,,,no_website,39,5.0
4023,Beastie Busters,pest-controllers,Invercargill,,,no_website,14,5.0
3777,JAE Pest Control & Borer Specialists Nelson Tasman,pest-controllers,Nelson,,,no_website,45,5.0
3020,The Pestman,pest-controllers,Palmerston North,,,no_website,10,5.0
2031,NZ Pest Control - Auckland,pest-controllers,Auckland,,,no_website,372,5.0
2567,Rentokil Pest Control Hamilton,pest-controllers,Hamilton,,,no_website,143,4.9
4234,CombatKiwi Pest Control,pest-controllers,Upper Hutt,,,no_website,31,4.9
3500,Proactive Pest Solutions Rotorua,pest-controllers,Rotorua,,,no_website,40,4.9
2033,ALPHAPEST | Expert Pest Control | Auckland,pest-controllers,Auckland,,,no_website,179,4.9
3630,Enviropro Pest Management Northland,pest-controllers,Whangārei,,,no_website,151,4.8
2890,Pest Specialists Pest Control Dunedin,pest-controllers,Dunedin,,,no_website,12,4.8
2891,Rentokil Dunedin,pest-controllers,Dunedin,,,no_website,58,4.8
2391,Elite Pest & Insect Control Ltd (EPIC),pest-controllers,Christchurch,,,no_website,287,4.8
2392,Flick Pest Control Christchurch,pest-controllers,Christchurch,,,no_website,100,4.8
2393,Rentokil Christchurch,pest-controllers,Christchurch,,,no_website,104,4.8
2394,Essential Pest Control Limited,pest-controllers,Christchurch,,,no_website,28,4.8
2395,Pest Control Christchurch,pest-controllers,Christchurch,,,no_website,44,4.8
2224,Rentokil Wellington,pest-controllers,Wellington,,,no_website,33,4.8
2030,pest control auckland - ACES pest control,pest-controllers,Auckland,,,no_website,450,4.8
4382,East Coast Pest and Property,pest-controllers,Gisborne,,,no_website,9,5.0
2741,Ecomist Bay of Plenty,pest-controllers,Tauranga,,,no_website,9,5.0
2738,Flick Pest Control Tauranga,pest-controllers,Tauranga,,,no_website,83,4.7
4303,Kwikill Pest Control,pest-controllers,Porirua,,,no_website,22,4.7
2032,PCS - Pest Control Ltd,pest-controllers,Auckland,,,no_website,69,4.7
2892,Pest-Gone Services Ltd,pest-controllers,Dunedin,,,no_website,14,4.6
3502,Alpeco Ltd - Alternative Pest Control Rotorua,pest-controllers,Rotorua,,,no_website,39,4.6
3368,PestAway NZ Ltd,pest-controllers,New Plymouth,,,no_website,26,4.5
4139,Best Pest Control,pest-controllers,Lower Hutt,,,no_website,25,4.5
4024,Fly & Spider Control Limited,pest-controllers,Invercargill,,,no_website,13,4.5
3022,Clearview Property Care,pest-controllers,Palmerston North,,,no_website,47,4.5
3367,Ecomist Taranaki,pest-controllers,New Plymouth,,,no_website,7,4.9
3147,All Clean | Pestsaway,pest-controllers,Napier,,,no_website,6,5.0
3021,Ecomist Central,pest-controllers,Palmerston North,,,no_website,6,4.8
2893,A1 Pest Services Otago Ltd,pest-controllers,Dunedin,,,no_website,4,5.0
2739,Pest Control BOP,pest-controllers,Tauranga,,,no_website,4,5.0
4025,Nexus Property Services Ltd,pest-controllers,Invercargill,,,no_website,4,5.0
3906,Four Seasons Pest Service,pest-controllers,Queenstown,,,no_website,4,4.8
4480,"Pest Control Service Whanganui, Wairua Conservation",pest-controllers,Whanganui,,,no_website,2,5.0
4235,Bugs or Us,pest-controllers,Upper Hutt,,,no_website,2,5.0
4481,Buck's Pest Control,pest-controllers,Whanganui,,,no_website,3,4.7
3146,Pest control Hawkes Bay,pest-controllers,Napier,,,no_website,1,5.0
4482,Rabbit Control Service,pest-controllers,Whanganui,,,no_website,1,5.0
2740,Genera Pest Management,pest-controllers,Tauranga,,,no_website,1,5.0
4304,Bipest Services Limited,pest-controllers,Porirua,,,no_website,1,5.0
2425,S A Thelning Brick & Blocklaying Ltd,bricklayers,Christchurch,,,no_website,10,5.0
4323,Strong Foundation Build,bricklayers,Porirua,,,no_website,21,5.0
3048,Leon Walker Builders Ltd,bricklayers,Palmerston North,,,no_website,12,5.0
3658,Classic Builders Whangarei,bricklayers,Whangārei,,,no_website,19,4.7
2600,Singh Bricklaying Limited,bricklayers,Hamilton,,,no_website,8,5.0
3657,Traditional Stoneworks,bricklayers,Whangārei,,,no_website,8,5.0
4155,Shannon Masonry,bricklayers,Lower Hutt,,,no_website,8,4.8
3802,Nelson Bays Masonry Ltd,bricklayers,Nelson,,,no_website,7,5.0
2428,Verheul Stone Ltd,bricklayers,Christchurch,,,no_website,6,5.0
4048,Iconic Building Limited,bricklayers,Invercargill,,,no_website,6,5.0
2921,Hugh Madden Brick & Block Layer,bricklayers,Dunedin,,,no_website,5,5.0
2253,Foundation Bricks and Blocks Limited,bricklayers,Wellington,,,no_website,5,5.0
2771,Thistle Masonry,bricklayers,Tauranga,,,no_website,5,5.0
2070,West Auckland Brick & Blocklayers (2006) Ltd,bricklayers,Auckland,,,no_website,4,5.0
3047,Quality Bricklaying Services,bricklayers,Palmerston North,,,no_website,4,5.0
2069,Auckland Brick and Block,bricklayers,Auckland,,,no_website,3,5.0
